target,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
1,0.0,0.0,-0.324468085106383,0.17880794701986755,-0.5797872340425532,0.47019867549668876,-0.7872340425531915,0.6291390728476821,-1.0,0.6556291390728477,-0.3617021276595745,0.9470198675496688,-0.5531914893617021,1.0,-0.4946808510638298,0.7019867549668874,-0.4095744680851064,0.7152317880794702,-0.1595744680851064,0.9735099337748344,-0.3723404255319149,0.9271523178807947,-0.3351063829787234,0.609271523178808,-0.26063829787234044,0.6887417218543046,0.02127659574468085,0.9139072847682119,-0.1702127659574468,0.9006622516556292,-0.1702127659574468,0.609271523178808,-0.09574468085106383,0.6622516556291391,0.1702127659574468,0.8344370860927153,0.02127659574468085,0.8410596026490066,-0.02127659574468085,0.6423841059602649,0.047872340425531915,0.6357615894039735
1,0.0,0.0,-0.32599118942731276,0.11038961038961038,-0.6035242290748899,0.3246753246753247,-0.8149779735682819,0.36363636363636365,-1.0,0.2857142857142857,-0.46255506607929514,0.9285714285714286,-0.6651982378854625,0.9155844155844156,-0.5814977973568282,0.6168831168831169,-0.4933920704845815,0.6298701298701299,-0.28193832599118945,1.0,-0.4845814977973568,0.8441558441558441,-0.40969162995594716,0.5,-0.3436123348017621,0.6168831168831169,-0.10572687224669604,0.974025974025974,-0.2907488986784141,0.8571428571428571,-0.2555066079295154,0.5324675324675324,-0.18502202643171806,0.6233766233766234,0.048458149779735685,0.8961038961038961,-0.09251101321585903,0.8376623376623377,-0.11894273127753303,0.6103896103896104,-0.05286343612334802,0.6298701298701299
1,0.0,0.0,-0.32547169811320753,0.12429378531073447,-0.5707547169811321,0.3898305084745763,-0.7971698113207547,0.4915254237288136,-1.0,0.4293785310734463,-0.419811320754717,0.7740112994350282,-0.5377358490566038,0.9887005649717514,-0.5,0.7005649717514124,-0.4481132075471698,0.6045197740112994,-0.24528301886792453,0.8135593220338984,-0.39622641509433965,1.0,-0.35377358490566035,0.6497175141242938,-0.2783018867924528,0.5988700564971752,-0.0660377358490566,0.8022598870056498,-0.2169811320754717,0.9830508474576272,-0.20754716981132076,0.655367231638418,-0.13679245283018868,0.5932203389830508,0.12735849056603774,0.7570621468926554,-0.014150943396226415,0.943502824858757,-0.06132075471698113,0.7231638418079096,-0.009433962264150943,0.6384180790960452
1,0.0,0.0,-0.3203463203463203,0.14906832298136646,-0.5974025974025974,0.37888198757763975,-0.8138528138528138,0.484472049689441,-1.0,0.4409937888198758,-0.37662337662337664,0.9565217391304348,-0.5757575757575758,0.9006211180124224,-0.4805194805194805,0.6149068322981367,-0.4025974025974026,0.6645962732919255,-0.19480519480519481,1.0,-0.39826839826839827,0.8633540372670807,-0.3333333333333333,0.5527950310559007,-0.27705627705627706,0.6583850931677019,-0.025974025974025976,0.9565217391304348,-0.2077922077922078,0.8509316770186336,-0.18614718614718614,0.5652173913043478,-0.12554112554112554,0.6583850931677019,0.1038961038961039,0.8757763975155279,-0.008658008658008658,0.8260869565217391,-0.05194805194805195,0.6273291925465838,0.008658008658008658,0.6459627329192547
1,0.0,0.0,-0.2824074074074074,0.11728395061728394,-0.5601851851851852,0.3765432098765432,-0.7916666666666666,0.5432098765432098,-1.0,0.5493827160493827,-0.41203703703703703,0.8641975308641975,-0.5092592592592593,1.0,-0.44907407407407407,0.691358024691358,-0.4027777777777778,0.691358024691358,-0.20833333333333334,0.8827160493827161,-0.30092592592592593,0.9814814814814815,-0.28703703703703703,0.5987654320987654,-0.25925925925925924,0.6604938271604939,-0.013888888888888888,0.8518518518518519,-0.10185185185185185,0.9444444444444444,-0.11574074074074074,0.6111111111111112,-0.09722222222222222,0.6604938271604939,0.16203703703703703,0.8024691358024691,0.10648148148148148,0.8888888888888888,0.05092592592592592,0.6666666666666666,0.05555555555555555,0.6481481481481481
1,0.0,0.0,-0.31981981981981983,0.17073170731707318,-0.5900900900900901,0.43902439024390244,-0.7927927927927928,0.5792682926829268,-1.0,0.5792682926829268,-0.36036036036036034,0.9573170731707317,-0.5540540540540541,0.9024390243902439,-0.46846846846846846,0.6097560975609756,-0.38738738738738737,0.6280487804878049,-0.17117117117117117,1.0,-0.36486486486486486,0.8475609756097561,-0.3153153153153153,0.5304878048780488,-0.25675675675675674,0.6280487804878049,0.0045045045045045045,0.9329268292682927,-0.17117117117117117,0.8109756097560976,-0.16216216216216217,0.524390243902439,-0.0990990990990991,0.5975609756097561,0.14414414414414414,0.8353658536585366,0.036036036036036036,0.7682926829268293,-0.018018018018018018,0.5792682926829268,0.02702702702702703,0.6036585365853658
1,0.0,0.0,-0.3073170731707317,0.1949685534591195,-0.5707317073170731,0.4591194968553459,-0.775609756097561,0.6163522012578616,-1.0,0.6540880503144654,-0.2926829268292683,0.9811320754716981,-0.43414634146341463,0.9056603773584906,-0.3902439024390244,0.6163522012578616,-0.3170731707317073,0.6415094339622641,-0.07317073170731707,1.0,-0.22926829268292684,0.8301886792452831,-0.22926829268292684,0.5157232704402516,-0.17560975609756097,0.610062893081761,0.11707317073170732,0.89937106918239,-0.01951219512195122,0.8050314465408805,-0.05853658536585366,0.5157232704402516,-0.014634146341463415,0.559748427672956,0.2682926829268293,0.7735849056603774,0.2097560975609756,0.7547169811320755,0.13170731707317074,0.5849056603773585,0.14634146341463414,0.5849056603773585
1,0.0,0.0,-0.30952380952380953,0.11797752808988764,-0.5761904761904761,0.42134831460674155,-0.7857142857142857,0.5955056179775281,-1.0,0.6123595505617978,-0.38571428571428573,0.7921348314606742,-0.5,1.0,-0.46190476190476193,0.6910112359550562,-0.4142857142857143,0.6404494382022472,-0.18571428571428572,0.8033707865168539,-0.3238095238095238,0.9887640449438202,-0.3,0.6235955056179775,-0.23333333333333334,0.6235955056179775,0.009523809523809525,0.7752808988764045,-0.12380952380952381,0.9438202247191011,-0.1380952380952381,0.6123595505617978,-0.08095238095238096,0.601123595505618,0.2,0.7247191011235955,0.08095238095238096,0.8707865168539326,0.02857142857142857,0.6460674157303371,0.0761904761904762,0.5842696629213483
1,0.0,0.0,-0.336734693877551,0.13580246913580246,-0.5867346938775511,0.41975308641975306,-0.7959183673469388,0.5679012345679012,-1.0,0.5740740740740741,-0.42346938775510207,0.8703703703703703,-0.6275510204081632,1.0,-0.5612244897959183,0.691358024691358,-0.4744897959183674,0.654320987654321,-0.25,0.9074074074074074,-0.49489795918367346,0.9938271604938271,-0.413265306122449,0.6234567901234568,-0.3010204081632653,0.6481481481481481,-0.0663265306122449,0.9074074074074074,-0.3163265306122449,0.9938271604938271,-0.2653061224489796,0.6358024691358025,-0.14795918367346939,0.654320987654321,0.11734693877551021,0.8765432098765432,-0.11734693877551021,0.9567901234567902,-0.12244897959183673,0.7098765432098766,-0.015306122448979591,0.6728395061728395
1,0.0,0.0,-0.33771929824561403,0.1377245508982036,-0.6140350877192983,0.3712574850299401,-0.8201754385964912,0.4311377245508982,-1.0,0.3652694610778443,-0.43859649122807015,0.9341317365269461,-0.6710526315789473,0.8862275449101796,-0.5833333333333334,0.592814371257485,-0.4824561403508772,0.6107784431137725,-0.25877192982456143,1.0,-0.5043859649122807,0.8383233532934131,-0.42543859649122806,0.5029940119760479,-0.3333333333333333,0.5748502994011976,-0.08333333333333333,0.9520958083832335,-0.30701754385964913,0.8263473053892215,-0.2675438596491228,0.5149700598802395,-0.17105263157894737,0.5748502994011976,0.07456140350877193,0.8562874251497006,-0.10526315789473684,0.8143712574850299,-0.12719298245614036,0.5868263473053892,-0.043859649122807015,0.592814371257485
1,0.0,0.0,-0.3271889400921659,0.10857142857142857,-0.5898617511520737,0.38285714285714284,-0.8064516129032258,0.49714285714285716,-1.0,0.4228571428571429,-0.4423963133640553,0.8228571428571428,-0.6129032258064516,1.0,-0.5576036866359447,0.6857142857142857,-0.48847926267281105,0.6285714285714286,-0.2626728110599078,0.8571428571428571,-0.45161290322580644,0.9714285714285714,-0.39631336405529954,0.6057142857142858,-0.31336405529953915,0.6228571428571429,-0.07373271889400922,0.84,-0.2672811059907834,0.9542857142857143,-0.24423963133640553,0.6114285714285714,-0.15668202764976957,0.6057142857142858,0.1152073732718894,0.7885714285714286,-0.06451612903225806,0.9085714285714286,-0.0967741935483871,0.6685714285714286,-0.018433179723502304,0.6171428571428571
1,0.0,0.0,-0.3492822966507177,0.11764705882352941,-0.6076555023923444,0.3941176470588235,-0.8181818181818182,0.5176470588235295,-1.0,0.4764705882352941,-0.45933014354066987,0.8647058823529412,-0.6746411483253588,1.0,-0.6076555023923444,0.6941176470588235,-0.5167464114832536,0.6470588235294118,-0.2822966507177033,0.9,-0.5263157894736842,0.9647058823529412,-0.44976076555023925,0.6058823529411764,-0.3444976076555024,0.6235294117647059,-0.10047846889952153,0.8823529411764706,-0.3397129186602871,0.9235294117647059,-0.291866028708134,0.5882352941176471,-0.17703349282296652,0.6176470588235294,0.08133971291866028,0.8235294117647058,-0.13875598086124402,0.8823529411764706,-0.15311004784688995,0.6470588235294118,-0.04784688995215311,0.6235294117647059
1,0.0,0.0,-0.3302752293577982,0.1695906432748538,-0.5871559633027523,0.4444444444444444,-0.7935779816513762,0.5789473684210527,-1.0,0.6081871345029239,-0.3623853211009174,0.9649122807017544,-0.6284403669724771,0.935672514619883,-0.5825688073394495,0.631578947368421,-0.481651376146789,0.5906432748538012,-0.16972477064220184,1.0,-0.463302752293578,0.8538011695906432,-0.41284403669724773,0.49707602339181284,-0.3073394495412844,0.5146198830409356,0.0045871559633027525,0.9298245614035088,-0.25688073394495414,0.8011695906432749,-0.23853211009174313,0.47953216374269003,-0.13302752293577982,0.49707602339181284,0.1559633027522936,0.8128654970760234,-0.045871559633027525,0.7660818713450293,-0.08256880733944955,0.543859649122807,-0.0045871559633027525,0.52046783625731
1,0.0,0.0,-0.3157894736842105,0.1875,-0.5877192982456141,0.4772727272727273,-0.7894736842105263,0.6022727272727273,-1.0,0.6022727272727273,-0.35526315789473684,0.9659090909090909,-0.5789473684210527,0.9602272727272727,-0.5087719298245614,0.6477272727272727,-0.41228070175438597,0.6306818181818182,-0.14912280701754385,1.0,-0.39035087719298245,0.8920454545454546,-0.33771929824561403,0.5397727272727273,-0.25,0.5965909090909091,0.03508771929824561,0.9318181818181818,-0.17105263157894737,0.8295454545454546,-0.15789473684210525,0.5113636363636364,-0.06578947368421052,0.5568181818181818,0.18421052631578946,0.8125,0.04824561403508772,0.75,0.008771929824561403,0.5454545454545454,0.07894736842105263,0.5511363636363636
1,0.0,0.0,-0.3111111111111111,0.1871345029239766,-0.5822222222222222,0.4444444444444444,-0.7911111111111111,0.5847953216374269,-1.0,0.5964912280701754,-0.3288888888888889,0.9707602339181286,-0.5155555555555555,0.9239766081871345,-0.4577777777777778,0.6198830409356725,-0.36444444444444446,0.6257309941520468,-0.11555555555555555,1.0,-0.3111111111111111,0.847953216374269,-0.29333333333333333,0.52046783625731,-0.22666666666666666,0.6023391812865497,0.06666666666666667,0.9181286549707602,-0.10666666666666667,0.8011695906432749,-0.12444444444444444,0.5029239766081871,-0.057777777777777775,0.5614035087719298,0.21777777777777776,0.7953216374269005,0.11555555555555555,0.7426900584795322,0.044444444444444446,0.5497076023391813,0.08888888888888889,0.5614035087719298
1,0.0,0.0,-0.2995391705069124,0.14606741573033707,-0.5714285714285714,0.449438202247191,-0.783410138248848,0.601123595505618,-1.0,0.6123595505617978,-0.3548387096774194,0.8820224719101124,-0.4838709677419355,1.0,-0.4423963133640553,0.6910112359550562,-0.37327188940092165,0.6685393258426966,-0.12903225806451613,0.8932584269662921,-0.271889400921659,0.9382022471910112,-0.271889400921659,0.5786516853932584,-0.21658986175115208,0.6179775280898876,0.07373271889400922,0.8370786516853933,-0.059907834101382486,0.8651685393258427,-0.0967741935483871,0.5561797752808989,-0.055299539170506916,0.5842696629213483,0.2488479262672811,0.7584269662921348,0.15207373271889402,0.797752808988764,0.08294930875576037,0.5898876404494382,0.10599078341013825,0.5674157303370787
1,0.0,0.0,-0.3090909090909091,0.12244897959183673,-0.5727272727272728,0.40816326530612246,-0.7863636363636364,0.5408163265306123,-1.0,0.5204081632653061,-0.38636363636363635,0.8061224489795918,-0.5318181818181819,1.0,-0.5045454545454545,0.7040816326530612,-0.4409090909090909,0.6530612244897959,-0.19090909090909092,0.8112244897959183,-0.36363636363636365,0.9642857142857143,-0.33636363636363636,0.6122448979591837,-0.25,0.6224489795918368,0.004545454545454545,0.7806122448979592,-0.16363636363636364,0.9081632653061225,-0.16818181818181818,0.5816326530612245,-0.08636363636363636,0.576530612244898,0.19545454545454546,0.7193877551020408,0.04090909090909091,0.8520408163265306,-0.00909090909090909,0.6326530612244898,0.05909090909090909,0.576530612244898
1,0.0,0.0,-0.32727272727272727,0.125,-0.5818181818181818,0.41304347826086957,-0.7909090909090909,0.5489130434782609,-1.0,0.5217391304347826,-0.41363636363636364,0.842391304347826,-0.5954545454545455,1.0,-0.5409090909090909,0.6902173913043478,-0.4681818181818182,0.6413043478260869,-0.23636363636363636,0.875,-0.44545454545454544,0.9782608695652174,-0.39090909090909093,0.6195652173913043,-0.29545454545454547,0.6304347826086957,-0.045454545454545456,0.8532608695652174,-0.2545454545454545,0.9456521739130435,-0.2318181818181818,0.6086956521739131,-0.1318181818181818,0.6086956521739131,0.1409090909090909,0.7934782608695652,-0.05454545454545454,0.8967391304347826,-0.07727272727272727,0.6684782608695652,0.00909090909090909,0.6195652173913043
1,0.0,0.0,-0.2785388127853881,0.11219512195121951,-0.5296803652968036,0.3951219512195122,-0.7579908675799086,0.5804878048780487,-1.0,0.5951219512195122,-0.365296803652968,0.7658536585365854,-0.4200913242009132,1.0,-0.4018264840182648,0.7170731707317073,-0.3835616438356164,0.6439024390243903,-0.1598173515981735,0.7658536585365854,-0.2237442922374429,0.9463414634146341,-0.2374429223744292,0.5853658536585366,-0.2191780821917808,0.5902439024390244,0.045662100456621,0.7317073170731707,-0.0136986301369863,0.8829268292682927,-0.0593607305936073,0.5658536585365853,-0.0502283105022831,0.5609756097560976,0.2465753424657534,0.6780487804878049,0.2054794520547945,0.8146341463414634,0.1278538812785388,0.6048780487804878,0.1187214611872146,0.5463414634146342
1,0.0,0.0,-0.28378378378378377,0.10344827586206896,-0.536036036036036,0.39901477832512317,-0.7567567567567568,0.5862068965517241,-1.0,0.5862068965517241,-0.38288288288288286,0.7635467980295566,-0.44594594594594594,1.0,-0.4189189189189189,0.7093596059113301,-0.3918918918918919,0.6502463054187192,-0.18018018018018017,0.7684729064039408,-0.24324324324324326,0.9556650246305419,-0.24774774774774774,0.5911330049261084,-0.22522522522522523,0.6009852216748769,0.02702702702702703,0.7389162561576355,-0.036036036036036036,0.8916256157635468,-0.07207207207207207,0.5714285714285714,-0.05405405405405406,0.5714285714285714,0.22522522522522523,0.6945812807881774,0.18018018018018017,0.8374384236453202,0.11261261261261261,0.6206896551724138,0.11261261261261261,0.5615763546798029
1,0.0,0.0,-0.3133047210300429,0.17613636363636365,-0.5836909871244635,0.45454545454545453,-0.7896995708154506,0.5795454545454546,-1.0,0.5852272727272727,-0.33476394849785407,0.9602272727272727,-0.5407725321888412,0.9261363636363636,-0.48068669527896996,0.6193181818181818,-0.3905579399141631,0.6136363636363636,-0.12875536480686695,1.0,-0.34763948497854075,0.8579545454545454,-0.3133047210300429,0.5170454545454546,-0.2317596566523605,0.5795454545454546,0.055793991416309016,0.9261363636363636,-0.13304721030042918,0.7954545454545454,-0.14163090128755365,0.48863636363636365,-0.06437768240343347,0.5397727272727273,0.21030042918454936,0.8125,0.0815450643776824,0.7556818181818182,0.02145922746781116,0.5454545454545454,0.06437768240343347,0.5397727272727273
1,0.0,0.0,-0.27,0.15568862275449102,-0.53,0.4311377245508982,-0.76,0.5808383233532934,-1.0,0.6227544910179641,-0.25,0.9820359281437125,-0.345,0.8982035928143712,-0.35,0.592814371257485,-0.295,0.5748502994011976,0.0,1.0,-0.085,0.7904191616766467,-0.16,0.46107784431137727,-0.15,0.5089820359281437,0.21,0.8922155688622755,0.125,0.718562874251497,0.03,0.4311377245508982,0.035,0.47305389221556887,0.39,0.7544910179640718,0.355,0.6646706586826348,0.27,0.48502994011976047,0.265,0.49101796407185627
1,0.0,0.0,-0.33962264150943394,0.15060240963855423,-0.5990566037735849,0.42168674698795183,-0.8018867924528302,0.536144578313253,-1.0,0.5481927710843374,-0.39622641509433965,0.9578313253012049,-0.6792452830188679,0.9216867469879518,-0.6132075471698113,0.6144578313253012,-0.5188679245283019,0.572289156626506,-0.22641509433962265,1.0,-0.5424528301886793,0.8734939759036144,-0.46226415094339623,0.5240963855421686,-0.3584905660377358,0.5180722891566265,-0.06132075471698113,0.9518072289156626,-0.36792452830188677,0.8253012048192772,-0.30660377358490565,0.5,-0.19811320754716982,0.5120481927710844,0.08490566037735849,0.8433734939759037,-0.16037735849056603,0.7891566265060241,-0.16037735849056603,0.5602409638554217,-0.07075471698113207,0.5421686746987951
1,0.0,0.0,-0.3103448275862069,0.1919191919191919,-0.5603448275862069,0.41414141414141414,-0.7931034482758621,0.5454545454545454,-1.0,0.5454545454545454,-0.3448275862068966,0.8484848484848485,-0.46551724137931033,1.0,-0.43103448275862066,0.7070707070707071,-0.3706896551724138,0.7171717171717171,-0.13793103448275862,0.8282828282828283,-0.27586206896551724,0.9393939393939394,-0.2672413793103448,0.6161616161616161,-0.19827586206896552,0.6868686868686869,0.05172413793103448,0.7777777777777778,-0.06896551724137931,0.8888888888888888,-0.09482758620689655,0.6060606060606061,-0.034482758620689655,0.6565656565656566,0.21551724137931033,0.696969696969697,0.14655172413793102,0.8080808080808081,0.07758620689655173,0.6363636363636364,0.1206896551724138,0.6060606060606061
1,0.0,0.0,-0.3333333333333333,0.20388349514563106,-0.5873015873015873,0.46601941747572817,-0.7857142857142857,0.6019417475728155,-1.0,0.6213592233009708,-0.3492063492063492,0.970873786407767,-0.6031746031746031,0.9902912621359223,-0.5396825396825397,0.6893203883495146,-0.4444444444444444,0.6796116504854369,-0.1746031746031746,1.0,-0.46825396825396826,0.9223300970873787,-0.40476190476190477,0.6019417475728155,-0.30158730158730157,0.6601941747572816,-0.007936507936507936,0.9320388349514563,-0.2777777777777778,0.883495145631068,-0.24603174603174602,0.5825242718446602,-0.1349206349206349,0.6310679611650486,0.1349206349206349,0.8252427184466019,-0.0873015873015873,0.8252427184466019,-0.1111111111111111,0.6310679611650486,-0.007936507936507936,0.6213592233009708
1,0.0,0.0,-0.2857142857142857,0.17582417582417584,-0.5333333333333333,0.4175824175824176,-0.7714285714285715,0.5934065934065934,-1.0,0.6153846153846154,-0.29523809523809524,0.9340659340659341,-0.3142857142857143,1.0,-0.3238095238095238,0.7142857142857143,-0.3142857142857143,0.7362637362637363,-0.06666666666666667,0.9010989010989011,-0.11428571428571428,0.945054945054945,-0.1619047619047619,0.6043956043956044,-0.1619047619047619,0.6813186813186813,0.13333333333333333,0.8351648351648352,0.10476190476190476,0.9010989010989011,0.0380952380952381,0.6043956043956044,0.01904761904761905,0.6593406593406593,0.3047619047619048,0.7692307692307693,0.3047619047619048,0.8241758241758241,0.22857142857142856,0.6373626373626373,0.2,0.6263736263736264
1,0.0,0.0,-0.28440366972477066,0.10309278350515463,-0.5412844036697247,0.31958762886597936,-0.7889908256880734,0.5051546391752577,-1.0,0.5257731958762887,-0.44954128440366975,0.7628865979381443,-0.44954128440366975,0.9896907216494846,-0.3944954128440367,0.7216494845360825,-0.3944954128440367,0.5876288659793815,-0.24770642201834864,0.7835051546391752,-0.23853211009174313,1.0,-0.22018348623853212,0.6391752577319587,-0.25688073394495414,0.5567010309278351,-0.05504587155963303,0.7835051546391752,-0.045871559633027525,0.9587628865979382,-0.05504587155963303,0.6494845360824743,-0.10091743119266056,0.5567010309278351,0.11926605504587157,0.7422680412371134,0.12844036697247707,0.8969072164948454,0.10091743119266056,0.6804123711340206,0.05504587155963303,0.5876288659793815
